MODE_DSC,CARRIER_TYPE,FREIGHT_RATES_ID,PORTCARRIER_ID
AIR,V888888883_1,58140,63257
AIR,V888888883_1,58141,63257
AIR,V888888883_1,58142,63257
AIR,V888888883_1,58143,63257
AIR,V888888883_1,58144,63257
AIR,V888888883_1,58145,63257
AIR,V888888883_1,58146,63257
AIR,V888888883_1,58147,63257
AIR,V888888883_1,58148,63257
AIR,V888888883_1,58149,63257
AIR,V888888883_1,58150,63257
AIR,V888888883_1,58151,63257
AIR,V888888883_1,58152,63257
AIR,V888888883_1,58153,63257
AIR,V888888883_1,58154,63257
AIR,V888888883_1,58155,63257
AIR,V888888883_1,58156,63257
AIR,V888888883_1,58157,63257
AIR,V888888883_1,58158,63257
AIR,V888888883_1,58159,63257
AIR,V888888883_1,58160,63257
AIR,V888888883_1,58161,63257
AIR,V888888883_1,58162,63257
AIR,V888888883_1,58163,63257
AIR,V888888883_1,58164,63257
AIR,V888888883_1,58165,63257
AIR,V888888883_1,58166,63257
AIR,V888888883_1,58167,63257
AIR,V888888883_1,58168,63257
AIR,V888888883_1,58169,63257
AIR,V888888883_1,58170,63257
AIR,V888888883_1,58171,63257
AIR,V888888883_1,58172,63257
AIR,V888888883_1,58173,63257
AIR,V888888883_1,58174,63257
AIR,V888888883_1,58175,63257
AIR,V888888883_1,58176,63257
AIR,V888888883_1,58177,63257
AIR,V888888883_1,58178,63257
AIR,V888888883_1,58179,63257
AIR,V888888883_1,58180,63257
AIR,V888888883_1,58181,63257
AIR,V888888883_1,58182,63257
AIR,V88888888_0,58183,63277
AIR,V88888888_0,58184,63277
AIR,V88888888_0,58185,63277
AIR,V88888888_0,58186,63277
AIR,V88888888_0,58187,63277
AIR,V88888888_0,58188,63261
AIR,V88888888_0,58189,63261
AIR,V88888888_0,58190,63261
AIR,V88888888_0,58191,63261
AIR,V88888888_0,58192,63261
AIR,V88888888_0,58193,63264
AIR,V88888888_0,58194,63264
AIR,V88888888_0,58195,63264
AIR,V88888888_0,58196,63264
AIR,V88888888_0,58197,63264
AIR,V88888888_0,58198,63263
AIR,V88888888_0,58199,63263
AIR,V88888888_0,58200,63263
AIR,V88888888_0,58201,63263
AIR,V88888888_0,58202,63263
AIR,V88888888_0,58203,63285
AIR,V88888888_0,58204,63285
AIR,V88888888_0,58205,63285
AIR,V88888888_0,58206,63285
AIR,V88888888_0,58207,63285
AIR,V888888883_1,58208,63284
AIR,V888888883_1,58209,63284
AIR,V888888883_1,58210,63284
AIR,V888888883_1,58211,63284
AIR,V888888883_1,58212,63284
AIR,V888888883_1,58213,63284
AIR,V888888883_1,58214,63284
AIR,V888888883_1,58215,63284
AIR,V888888883_1,58216,63284
AIR,V888888883_1,58217,63284
AIR,V888888883_1,58218,63284
AIR,V888888883_1,58219,63284
AIR,V888888883_1,58220,63284
AIR,V888888883_1,58221,63284
AIR,V888888883_1,58222,63284
AIR,V888888883_1,58223,63284
AIR,V888888883_1,58224,63284
AIR,V888888883_1,58225,63284
AIR,V888888883_1,58226,63284
AIR,V888888883_1,58227,63284
AIR,V88888888_0,58228,63280
AIR,V88888888_0,58229,63280
AIR,V88888888_0,58230,63280
AIR,V88888888_0,58231,63280
AIR,V88888888_0,58232,63280
AIR,V88888888_0,58233,63270
AIR,V88888888_0,58234,63270
AIR,V88888888_0,58235,63270
AIR,V88888888_0,58236,63270
AIR,V88888888_0,58237,63270
AIR,V88888888_0,58238,63256
AIR,V88888888_0,58239,63256
AIR,V88888888_0,58240,63256
AIR,V88888888_0,58241,63256
AIR,V88888888_0,58242,63256
AIR,V88888888_0,58243,63256
AIR,V88888888_0,58244,63256
AIR,V88888888_0,58245,63256
AIR,V88888888_0,58246,63256
AIR,V88888888_0,58247,63256
AIR,V88888888_0,58248,63256
AIR,V88888888_0,58249,63256
AIR,V88888888_0,58250,63256
AIR,V88888888_0,58251,63256
AIR,V88888888_0,58252,63256
AIR,V88888888_0,58253,63250
AIR,V88888888_0,58254,63250
AIR,V88888888_0,58255,63250
AIR,V88888888_0,58256,63250
AIR,V88888888_0,58257,63250
AIR,V88888888_0,58258,63255
AIR,V88888888_0,58259,63255
AIR,V88888888_0,58260,63255
AIR,V88888888_0,58261,63255
AIR,V88888888_0,58262,63255
AIR,V888888883_1,58263,63289
AIR,V888888883_1,58264,63289
AIR,V888888883_1,58265,63289
AIR,V888888883_1,58266,63289
AIR,V888888883_1,58267,63289
AIR,V888888883_1,58268,63289
AIR,V888888883_1,58269,63289
AIR,V888888883_1,58270,63289
AIR,V888888883_1,58271,63289
AIR,V888888883_1,58272,63289
AIR,V888888883_1,58273,63289
AIR,V888888883_1,58274,63289
AIR,V888888883_1,58275,63289
AIR,V888888883_1,58276,63289
AIR,V888888883_1,58277,63289
AIR,V888888883_1,58278,63289
AIR,V888888883_1,58279,63289
AIR,V888888883_1,58280,63289
AIR,V888888883_1,58281,63289
AIR,V888888883_1,58282,63289
AIR,V888888883_1,58283,63289
AIR,V888888883_1,58284,63289
AIR,V888888883_1,58285,63289
AIR,V888888883_1,58286,63289
GROUND,V88888888_0,58287,63273
AIR,V88888888_0,58288,63265
AIR,V88888888_0,58289,63265
AIR,V88888888_0,58290,63265
AIR,V88888888_0,58291,63265
AIR,V88888888_0,58292,63265
AIR,V88888888_0,58293,63260
AIR,V88888888_0,58294,63260
AIR,V88888888_0,58295,63260
AIR,V88888888_0,58296,63260
AIR,V88888888_0,58297,63260
AIR,V88888888_0,58298,63259
AIR,V88888888_0,58299,63259
AIR,V88888888_0,58300,63259
AIR,V88888888_0,58301,63259
AIR,V88888888_0,58302,63259
GROUND,V88888888_0,58303,63262
AIR,V888888883_1,58304,63276
AIR,V888888883_1,58305,63276
AIR,V888888883_1,58306,63276
AIR,V888888883_1,58307,63276
AIR,V888888883_1,58308,63276
AIR,V888888883_1,58309,63276
AIR,V888888883_1,58310,63276
AIR,V888888883_1,58311,63276
AIR,V888888883_1,58312,63276
AIR,V888888883_1,58313,63276
AIR,V888888883_1,58314,63276
AIR,V888888883_1,58315,63276
AIR,V888888883_1,58316,63276
AIR,V888888883_1,58317,63276
AIR,V888888883_1,58318,63276
AIR,V888888883_1,58319,63276
AIR,V888888883_1,58320,63276
AIR,V888888883_1,58321,63276
AIR,V888888883_1,58322,63276
AIR,V888888883_1,58323,63276
AIR,V888888883_1,58324,63276
AIR,V888888883_1,58325,63276
AIR,V888888883_1,58326,63276
AIR,V888888883_1,58327,63276
AIR,V888888883_1,58328,63276
AIR,V888888883_1,58329,63276
AIR,V888888883_1,58330,63276
AIR,V888888883_1,58331,63276
AIR,V888888883_1,58332,63276
AIR,V888888883_1,58333,63276
AIR,V888888883_1,58334,63276
AIR,V888888883_1,58335,63276
AIR,V888888883_1,58336,63276
AIR,V888888883_1,58337,63276
AIR,V888888883_1,58338,63276
AIR,V888888883_1,58339,63276
AIR,V888888883_1,58340,63276
AIR,V888888883_1,58341,63276
AIR,V888888883_1,58342,63276
AIR,V888888883_1,58343,63276
AIR,V888888883_1,58344,63276
AIR,V888888883_1,58345,63276
AIR,V888888883_1,58346,63276
AIR,V888888883_1,58347,63276
AIR,V888888883_1,58348,63276
AIR,V888888883_1,58349,63276
AIR,V888888883_1,58350,63276
AIR,V888888883_1,58351,63276
AIR,V888888883_1,58352,63276
AIR,V888888883_1,58353,63276
AIR,V888888883_1,58354,63276
AIR,V888888883_1,58355,63276
AIR,V888888883_1,58356,63276
AIR,V888888883_1,58357,63276
AIR,V888888883_1,58358,63276
AIR,V888888883_1,58359,63276
AIR,V888888883_1,58360,63276
AIR,V888888883_1,58361,63276
AIR,V888888883_1,58362,63276
AIR,V888888883_1,58363,63276
AIR,V888888883_1,58364,63276
AIR,V888888883_1,58365,63276
AIR,V888888883_1,58366,63276
AIR,V888888883_1,58367,63276
AIR,V888888883_1,58368,63276
AIR,V888888883_1,58369,63276
AIR,V888888883_1,58370,63276
AIR,V888888883_1,58371,63276
AIR,V888888883_1,58372,63276
AIR,V888888883_1,58373,63276
AIR,V888888883_1,58374,63276
AIR,V888888883_1,58375,63276
AIR,V888888883_1,58376,63276
AIR,V888888883_1,58377,63276
AIR,V888888883_1,58378,63276
AIR,V888888883_1,58379,63276
AIR,V888888883_1,58380,63276
AIR,V888888883_1,58381,63276
AIR,V888888883_1,58382,63276
AIR,V888888883_1,58383,63276
AIR,V888888883_1,58384,63276
AIR,V888888883_1,58385,63276
AIR,V888888883_1,58386,63276
AIR,V888888883_1,58387,63276
AIR,V888888883_1,58388,63276
AIR,V888888883_1,58389,63276
AIR,V888888883_1,58390,63276
AIR,V888888883_1,58391,63276
AIR,V888888883_1,58392,63276
AIR,V888888883_1,58393,63276
AIR,V888888883_1,58394,63276
AIR,V888888883_1,58395,63276
AIR,V888888883_1,58396,63276
AIR,V888888883_1,58397,63276
AIR,V888888883_1,58398,63276
AIR,V888888883_1,58399,63276
AIR,V888888883_1,58400,63276
AIR,V888888883_1,58401,63276
AIR,V888888883_1,58402,63276
AIR,V888888883_1,58403,63276
AIR,V888888883_1,58404,63276
AIR,V888888883_1,58405,63276
AIR,V888888883_1,58406,63276
AIR,V888888883_1,58407,63276
AIR,V888888883_1,58408,63276
AIR,V888888883_1,58409,63276
AIR,V888888883_1,58410,63276
AIR,V888888883_1,58411,63276
AIR,V888888883_1,58412,63276
AIR,V888888883_1,58413,63276
AIR,V888888883_1,58414,63276
AIR,V888888883_1,58415,63276
AIR,V888888883_1,58416,63276
AIR,V888888883_1,58417,63276
AIR,V888888883_1,58418,63276
AIR,V888888883_1,58419,63276
AIR,V888888883_1,58420,63276
AIR,V888888883_1,58421,63276
AIR,V888888883_1,58422,63276
AIR,V888888883_1,58423,63276
AIR,V888888883_1,58424,63276
AIR,V888888883_1,58425,63276
AIR,V888888883_1,58426,63276
AIR,V888888883_1,58427,63276
AIR,V888888883_1,58428,63276
AIR,V888888883_1,58429,63276
AIR,V888888883_1,58430,63276
AIR,V888888883_1,58431,63276
AIR,V888888883_1,58432,63276
AIR,V888888883_1,58433,63276
AIR,V888888883_1,58434,63276
AIR,V888888883_1,58435,63276
AIR,V888888883_1,58436,63276
AIR,V888888883_1,58437,63276
AIR,V888888883_1,58438,63276
AIR,V888888883_1,58439,63276
AIR,V888888883_1,58440,63276
AIR,V888888883_1,58441,63276
AIR,V888888883_1,58442,63276
AIR,V888888883_1,58443,63276
AIR,V888888883_1,58444,63276
AIR,V888888883_1,58445,63276
AIR,V888888883_1,58446,63276
AIR,V888888883_1,58447,63276
AIR,V888888883_1,58448,63276
AIR,V888888883_1,58449,63276
AIR,V888888883_1,58450,63276
AIR,V888888883_1,58451,63276
AIR,V888888883_1,58452,63276
AIR,V888888883_1,58453,63276
AIR,V888888883_1,58454,63276
AIR,V888888883_1,58455,63284
AIR,V888888883_1,58456,63284
AIR,V888888883_1,58457,63284
AIR,V888888883_1,58458,63284
AIR,V888888883_1,58459,63284
AIR,V888888883_1,58460,63284
AIR,V888888883_1,58461,63284
AIR,V888888883_1,58462,63284
AIR,V888888883_1,58463,63284
AIR,V888888883_1,58464,63284
AIR,V888888883_1,58465,63284
AIR,V888888883_1,58466,63284
AIR,V888888883_1,58467,63284
AIR,V888888883_1,58468,63284
AIR,V888888883_1,58469,63284
AIR,V888888883_1,58470,63284
AIR,V888888883_1,58471,63284
AIR,V888888883_1,58472,63284
AIR,V888888883_1,58473,63284
AIR,V888888883_1,58474,63284
AIR,V888888883_1,58475,63281
AIR,V888888883_1,58476,63281
AIR,V888888883_1,58477,63281
AIR,V888888883_1,58478,63281
AIR,V888888883_1,58479,63281
AIR,V888888883_1,58480,63281
AIR,V888888883_1,58481,63281
AIR,V888888883_1,58482,63281
AIR,V888888883_1,58483,63281
AIR,V888888883_1,58484,63281
AIR,V888888883_1,58485,63281
AIR,V888888883_1,58486,63281
AIR,V888888883_1,58487,63281
AIR,V888888883_1,58488,63281
AIR,V888888883_1,58489,63281
AIR,V888888883_1,58490,63281
AIR,V888888883_1,58491,63281
AIR,V888888883_1,58492,63281
AIR,V888888883_1,58493,63281
AIR,V888888883_1,58494,63281
AIR,V888888883_1,58495,63275
AIR,V888888883_1,58496,63275
AIR,V888888883_1,58497,63275
AIR,V888888883_1,58498,63275
AIR,V888888883_1,58499,63275
AIR,V888888883_1,58500,63275
AIR,V888888883_1,58501,63275
AIR,V888888883_1,58502,63275
AIR,V888888883_1,58503,63275
AIR,V888888883_1,58504,63275
AIR,V888888883_1,58505,63275
AIR,V888888883_1,58506,63275
AIR,V888888883_1,58507,63275
AIR,V888888883_1,58508,63275
AIR,V888888883_1,58509,63275
AIR,V888888883_1,58510,63275
AIR,V888888883_1,58511,63275
AIR,V888888883_1,58512,63275
AIR,V888888883_1,58513,63275
AIR,V888888883_1,58514,63275
AIR,V888888883_1,58515,63275
AIR,V888888883_1,58516,63275
AIR,V888888883_1,58517,63275
AIR,V888888883_1,58518,63275
AIR,V888888883_1,58519,63275
AIR,V888888883_1,58520,63275
AIR,V888888883_1,58521,63275
AIR,V888888883_1,58522,63275
AIR,V888888883_1,58523,63275
AIR,V888888883_1,58524,63275
AIR,V888888883_1,58525,63275
AIR,V888888883_1,58526,63275
AIR,V888888883_1,58527,63275
AIR,V888888883_1,58528,63275
AIR,V888888883_1,58529,63275
AIR,V888888883_1,58530,63275
AIR,V888888883_1,58531,63275
AIR,V888888883_1,58532,63275
AIR,V888888883_1,58533,63275
AIR,V888888883_1,58534,63275
AIR,V888888883_1,58535,63275
AIR,V888888883_1,58536,63275
AIR,V888888883_1,58537,63275
AIR,V888888883_1,58538,63275
AIR,V888888883_1,58539,63275
AIR,V888888883_1,58540,63275
AIR,V888888883_1,58541,63275
AIR,V888888883_1,58542,63275
AIR,V888888883_1,58543,63275
AIR,V888888883_1,58544,63275
AIR,V888888883_1,58545,63275
AIR,V888888883_1,58546,63275
AIR,V888888883_1,58547,63275
AIR,V888888883_1,58548,63275
AIR,V888888883_1,58549,63275
AIR,V888888883_1,58550,63275
AIR,V888888883_1,58551,63275
AIR,V888888883_1,58552,63275
AIR,V888888883_1,58553,63275
AIR,V888888883_1,58554,63275
AIR,V888888883_1,58555,63275
AIR,V888888883_1,58556,63275
AIR,V888888883_1,58557,63275
AIR,V888888883_1,58558,63275
AIR,V888888883_1,58559,63275
AIR,V888888883_1,58560,63275
AIR,V888888883_1,58561,63275
AIR,V888888883_1,58562,63275
AIR,V888888883_1,58563,63275
AIR,V888888883_1,58564,63275
AIR,V888888883_1,58565,63275
AIR,V888888883_1,58566,63275
AIR,V888888883_1,58567,63275
AIR,V888888883_1,58568,63275
AIR,V888888883_1,58569,63275
AIR,V888888883_1,58570,63275
AIR,V888888883_1,58571,63275
AIR,V888888883_1,58572,63275
AIR,V888888883_1,58573,63275
AIR,V888888883_1,58574,63275
AIR,V888888883_1,58575,63275
AIR,V888888883_1,58576,63275
AIR,V888888883_1,58577,63275
AIR,V888888883_1,58578,63275
AIR,V888888883_1,58579,63275
AIR,V888888883_1,58580,63275
AIR,V888888883_1,58581,63275
AIR,V888888883_1,58582,63275
AIR,V888888883_1,58583,63275
AIR,V888888883_1,58584,63275
AIR,V888888883_1,58585,63275
AIR,V888888883_1,58586,63275
AIR,V888888883_1,58587,63275
AIR,V888888883_1,58588,63275
AIR,V888888883_1,58589,63275
AIR,V888888883_1,58590,63275
AIR,V888888883_1,58591,63275
AIR,V888888883_1,58592,63275
AIR,V888888883_1,58593,63275
AIR,V888888883_1,58594,63275
AIR,V888888883_1,58595,63275
AIR,V888888883_1,58596,63275
AIR,V888888883_1,58597,63275
AIR,V888888883_1,58598,63275
AIR,V888888883_1,58599,63275
AIR,V888888883_1,58600,63275
AIR,V888888883_1,58601,63275
AIR,V888888883_1,58602,63275
AIR,V888888883_1,58603,63275
AIR,V888888883_1,58604,63275
AIR,V888888883_1,58605,63275
AIR,V888888883_1,58606,63275
AIR,V888888883_1,58607,63275
AIR,V888888883_1,58608,63275
AIR,V888888883_1,58609,63275
AIR,V888888883_1,58610,63275
AIR,V888888883_1,58611,63275
AIR,V888888883_1,58612,63275
AIR,V888888883_1,58613,63275
AIR,V888888883_1,58614,63275
AIR,V888888883_1,58615,63275
AIR,V888888883_1,58616,63275
AIR,V888888883_1,58617,63275
AIR,V888888883_1,58618,63275
AIR,V888888883_1,58619,63275
AIR,V888888883_1,58620,63275
AIR,V888888883_1,58621,63275
AIR,V888888883_1,58622,63275
AIR,V888888883_1,58623,63275
AIR,V888888883_1,58624,63275
AIR,V888888883_1,58625,63275
AIR,V888888883_1,58626,63275
AIR,V888888883_1,58627,63275
AIR,V888888883_1,58628,63275
AIR,V888888883_1,58629,63275
AIR,V888888883_1,58630,63275
AIR,V888888883_1,58631,63275
AIR,V888888883_1,58632,63275
AIR,V888888883_1,58633,63275
AIR,V888888883_1,58634,63275
AIR,V888888883_1,58635,63275
AIR,V888888883_1,58636,63275
AIR,V888888883_1,58637,63275
AIR,V888888883_1,58638,63275
AIR,V888888883_1,58639,63275
AIR,V888888883_1,58640,63275
AIR,V888888883_1,58641,63275
AIR,V888888883_1,58642,63275
AIR,V888888883_1,58643,63275
AIR,V888888883_1,58644,63275
AIR,V888888883_1,58645,63275
AIR,V888888883_1,58646,63289
AIR,V888888883_1,58647,63289
AIR,V888888883_1,58648,63289
AIR,V888888883_1,58649,63289
AIR,V888888883_1,58650,63289
AIR,V888888883_1,58651,63289
AIR,V888888883_1,58652,63289
AIR,V888888883_1,58653,63289
AIR,V888888883_1,58654,63289
AIR,V888888883_1,58655,63289
AIR,V888888883_1,58656,63289
AIR,V888888883_1,58657,63289
AIR,V888888883_1,58658,63289
AIR,V888888883_1,58659,63289
AIR,V888888883_1,58660,63289
AIR,V888888883_1,58661,63289
AIR,V888888883_1,58662,63289
AIR,V888888883_1,58663,63289
AIR,V888888883_1,58664,63289
AIR,V888888883_1,58665,63289
AIR,V888888883_1,58666,63289
AIR,V888888883_1,58667,63289
AIR,V888888883_1,58668,63289
AIR,V888888883_1,58669,63289
AIR,V888888883_1,58670,63274
AIR,V888888883_1,58671,63274
AIR,V888888883_1,58672,63274
AIR,V888888883_1,58673,63274
AIR,V888888883_1,58674,63274
AIR,V888888883_1,58675,63274
AIR,V888888883_1,58676,63274
AIR,V888888883_1,58677,63274
AIR,V888888883_1,58678,63274
AIR,V888888883_1,58679,63274
AIR,V888888883_1,58680,63274
AIR,V888888883_1,58681,63274
AIR,V888888883_1,58682,63274
AIR,V888888883_1,58683,63274
AIR,V888888883_1,58684,63274
AIR,V888888883_1,58685,63274
AIR,V888888883_1,58686,63274
AIR,V888888883_1,58687,63274
AIR,V888888883_1,58688,63274
AIR,V888888883_1,58689,63274
AIR,V888888883_1,58690,63274
AIR,V888888883_1,58691,63274
AIR,V888888883_1,58692,63274
AIR,V888888883_1,58693,63274
AIR,V888888883_1,58694,63274
AIR,V888888883_1,58695,63274
AIR,V888888883_1,58696,63274
AIR,V888888883_1,58697,63274
AIR,V888888883_1,58698,63274
AIR,V888888883_1,58699,63274
AIR,V888888883_1,58700,63274
AIR,V888888883_1,58701,63274
AIR,V888888883_1,58702,63274
AIR,V888888883_1,58703,63274
AIR,V888888883_1,58704,63274
AIR,V888888883_1,58705,63274
AIR,V888888883_1,58706,63274
AIR,V888888883_1,58707,63274
AIR,V888888883_1,58708,63274
AIR,V888888883_1,58709,63274
AIR,V888888883_1,58710,63274
AIR,V888888883_1,58711,63274
AIR,V888888883_1,58712,63274
AIR,V888888883_1,58713,63274
AIR,V888888883_1,58714,63274
AIR,V888888883_1,58715,63274
AIR,V888888883_1,58716,63274
AIR,V888888883_1,58717,63274
AIR,V888888883_1,58718,63274
AIR,V888888883_1,58719,63274
AIR,V888888883_1,58720,63274
AIR,V888888883_1,58721,63274
AIR,V888888883_1,58722,63274
AIR,V888888883_1,58723,63274
AIR,V888888883_1,58724,63274
AIR,V888888883_1,58725,63274
AIR,V888888883_1,58726,63274
AIR,V888888883_1,58727,63274
AIR,V888888883_1,58728,63274
AIR,V888888883_1,58729,63274
AIR,V888888883_1,58730,63274
AIR,V888888883_1,58731,63274
AIR,V888888883_1,58732,63274
AIR,V888888883_1,58733,63274
AIR,V888888883_1,58734,63274
AIR,V888888883_1,58735,63274
AIR,V888888883_1,58736,63274
AIR,V888888883_1,58737,63274
AIR,V888888883_1,58738,63274
AIR,V888888883_1,58739,63274
AIR,V888888883_1,58740,63274
AIR,V888888883_1,58741,63274
AIR,V888888883_1,58742,63274
AIR,V888888883_1,58743,63274
AIR,V888888883_1,58744,63274
AIR,V888888883_1,58745,63274
AIR,V888888883_1,58746,63274
AIR,V888888883_1,58747,63274
AIR,V888888883_1,58748,63274
AIR,V888888883_1,58749,63274
AIR,V888888883_1,58750,63274
AIR,V888888883_1,58751,63274
AIR,V888888883_1,58752,63274
AIR,V888888883_1,58753,63274
AIR,V888888883_1,58754,63274
AIR,V888888883_1,58755,63274
AIR,V888888883_1,58756,63274
AIR,V888888883_1,58757,63274
AIR,V888888883_1,58758,63274
AIR,V888888883_1,58759,63274
AIR,V888888883_1,58760,63274
AIR,V888888883_1,58761,63274
AIR,V888888883_1,58762,63274
AIR,V888888883_1,58763,63274
AIR,V888888883_1,58764,63274
AIR,V888888883_1,58765,63274
AIR,V888888883_1,58766,63274
AIR,V888888883_1,58767,63274
AIR,V888888883_1,58768,63274
AIR,V888888883_1,58769,63274
AIR,V888888883_1,58770,63274
AIR,V888888883_1,58771,63274
AIR,V888888883_1,58772,63274
AIR,V888888883_1,58773,63274
AIR,V888888883_1,58774,63274
AIR,V888888883_1,58775,63274
AIR,V888888883_1,58776,63274
AIR,V888888883_1,58777,63274
AIR,V888888883_1,58778,63274
AIR,V888888883_1,58779,63274
AIR,V888888883_1,58780,63274
AIR,V888888883_1,58781,63274
AIR,V888888883_1,58782,63274
AIR,V888888883_1,58783,63274
AIR,V888888883_1,58784,63274
AIR,V888888883_1,58785,63274
AIR,V888888883_1,58786,63274
AIR,V888888883_1,58787,63274
AIR,V888888883_1,58788,63274
AIR,V888888883_1,58789,63274
AIR,V888888883_1,58790,63274
AIR,V888888883_1,58791,63274
AIR,V888888883_1,58792,63274
AIR,V888888883_1,58793,63274
AIR,V888888883_1,58794,63274
AIR,V888888883_1,58795,63274
AIR,V888888883_1,58796,63274
AIR,V888888883_1,58797,63274
AIR,V888888883_1,58798,63274
AIR,V888888883_1,58799,63274
AIR,V888888883_1,58800,63274
AIR,V888888883_1,58801,63274
AIR,V888888883_1,58802,63274
AIR,V888888883_1,58803,63274
AIR,V888888883_1,58804,63274
AIR,V888888883_1,58805,63274
AIR,V888888883_1,58806,63274
AIR,V888888883_1,58807,63274
AIR,V888888883_1,58808,63274
AIR,V888888883_1,58809,63274
AIR,V888888883_1,58810,63274
AIR,V888888883_1,58811,63274
AIR,V888888883_1,58812,63274
AIR,V888888883_1,58813,63274
AIR,V888888883_1,58814,63274
AIR,V888888883_1,58815,63274
AIR,V888888883_1,58816,63274
AIR,V888888883_1,58817,63274
AIR,V888888883_1,58818,63274
AIR,V888888883_1,58819,63274
AIR,V888888883_1,58820,63274
GROUND,V88888888_0,58821,63251
GROUND,V88888888_0,58822,63251
GROUND,V88888888_0,58823,63251
GROUND,V88888888_0,58824,63251
GROUND,V88888888_0,58825,63251
GROUND,V88888888_0,58826,63251
GROUND,V88888888_0,58827,63251
GROUND,V88888888_0,58828,63251
GROUND,V88888888_0,58829,63251
GROUND,V88888888_0,58830,63251
GROUND,V88888888_0,58831,63251
GROUND,V88888888_0,58832,63251
GROUND,V88888888_0,58833,63279
GROUND,V88888888_0,58834,63279
GROUND,V88888888_0,58835,63279
GROUND,V88888888_0,58836,63279
GROUND,V88888888_0,58837,63279
GROUND,V88888888_0,58838,63279
GROUND,V88888888_0,58839,63279
GROUND,V88888888_0,58840,63279
GROUND,V88888888_0,58841,63279
GROUND,V88888888_0,58842,63279
GROUND,V88888888_0,58843,63279
GROUND,V88888888_0,58844,63279
GROUND,V88888888_0,58845,63258
GROUND,V88888888_0,58846,63269
AIR,V88888888_0,58847,63277
AIR,V88888888_0,58848,63277
AIR,V88888888_0,58849,63277
AIR,V88888888_0,58850,63277
AIR,V88888888_0,58851,63277
GROUND,V88888888_0,58852,63288
AIR,V88888888_0,58853,63261
AIR,V88888888_0,58854,63261
AIR,V88888888_0,58855,63261
AIR,V88888888_0,58856,63261
AIR,V88888888_0,58857,63261
AIR,V88888888_0,58858,63285
AIR,V88888888_0,58859,63285
AIR,V88888888_0,58860,63285
AIR,V88888888_0,58861,63285
AIR,V88888888_0,58862,63285
AIR,V88888888_0,58863,63280
AIR,V88888888_0,58864,63280
AIR,V88888888_0,58865,63280
AIR,V88888888_0,58866,63280
AIR,V88888888_0,58867,63280
AIR,V88888888_0,58868,63265
AIR,V88888888_0,58869,63265
AIR,V88888888_0,58870,63265
AIR,V88888888_0,58871,63265
AIR,V88888888_0,58872,63265
